,case_id,activity,timestamp,date,resource,group,ct,at,tt,case_start,case_end,case_duration_days
4947,1-661231558,Completed-Closed,2012-03-06 00:52:49,2012-03-06,Hineesh,G88 2nd,Major impact,,2-Tue,2012-02-09 18:52:23,2012-03-06 00:52:49,25
5512,1-693357728,Accepted-In Progress,2012-03-06 01:28:53,2012-03-06,Jörgen,G88 2nd,High impact,,2-Tue,2012-03-06 01:28:53,2012-03-29 23:12:42,23
4989,1-669119156,Completed-Closed,2012-03-06 01:29:45,2012-03-06,Hineesh,G88 2nd,Major impact,,2-Tue,2012-02-12 05:41:24,2012-03-06 01:29:45,22
4289,1-636102195,Accepted-Wait,2012-03-06 01:30:53,2012-03-06,Hineesh,G88 2nd,Medium impact,,2-Tue,2012-01-07 01:05:47,2012-03-29 01:51:35,82
5273,1-686535660,Completed-Closed,2012-03-06 16:52:37,2012-03-06,Aditi,G271 2nd,Medium impact,,2-Tue,2012-02-22 21:30:34,2012-03-06 16:52:37,12
5553,1-693895885,Accepted-In Progress,2012-03-06 23:08:23,2012-03-06,David,S30 2nd,High impact,,2-Tue,2012-03-06 23:08:23,2012-04-18 05:30:21,42
1166,1-422418092,Accepted-In Progress,2012-03-07 00:07:15,2012-03-07,Gustav,S30 2nd,Medium impact,,3-Wed,2010-11-20 03:20:40,2012-03-07 00:07:20,472
1167,1-422418092,Completed-Closed,2012-03-07 00:07:20,2012-03-07,Gustav,S30 2nd,Medium impact,,3-Wed,2010-11-20 03:20:40,2012-03-07 00:07:20,472
5559,1-694212171,Accepted-In Progress,2012-03-07 17:05:20,2012-03-07,Torbjörn,S33 2nd,Medium impact,,3-Wed,2012-03-07 17:05:20,2012-04-12 17:17:37,36
5103,1-675685459,Accepted-In Progress,2012-03-07 17:20:08,2012-03-07,Prashant,G88 2nd,High impact,,3-Wed,2012-02-16 00:57:25,2012-03-13 04:20:52,26
5104,1-675685459,Queued-Awaiting Assignment,2012-03-07 17:22:21,2012-03-07,Robert,G88 2nd,High impact,,3-Wed,2012-02-16 00:57:25,2012-03-13 04:20:52,26
5117,1-675797761,Accepted-In Progress,2012-03-07 17:22:33,2012-03-07,Prashant,G88 2nd,High impact,,3-Wed,2012-02-16 00:44:16,2012-03-13 20:40:54,26
5118,1-675797761,Queued-Awaiting Assignment,2012-03-07 17:24:27,2012-03-07,Robert,G88 2nd,High impact,,3-Wed,2012-02-16 00:44:16,2012-03-13 20:40:54,26
5366,1-688515611,Accepted-Assigned,2012-03-07 17:48:46,2012-03-07,David,S30 2nd,High impact,,3-Wed,2012-02-27 20:08:27,2012-05-17 18:31:52,79
5554,1-693895885,Accepted-Assigned,2012-03-07 18:06:13,2012-03-07,David,S30 2nd,High impact,,3-Wed,2012-03-06 23:08:23,2012-04-18 05:30:21,42
1577,1-502353485,Completed-Closed,2012-03-07 21:28:01,2012-03-07,Eric,S33 2nd,High impact,,3-Wed,2011-02-23 19:17:42,2012-03-07 21:28:01,378
3664,1-617356985,Queued-Awaiting Assignment,2012-03-07 21:54:59,2012-03-07,Robert,G88 2nd,Medium impact,,3-Wed,2011-11-28 18:22:46,2012-03-13 20:44:47,106
5580,1-694385837,Accepted-In Progress,2012-03-07 23:15:19,2012-03-07,Hineesh,G88 2nd,Major impact,,3-Wed,2012-03-07 23:15:19,2012-03-29 01:42:57,21
5600,1-694794065,Accepted-In Progress,2012-03-08 19:24:42,2012-03-08,Roland,S33 2nd,Medium impact,,4-Thu,2012-03-08 19:24:42,2012-03-22 23:27:32,14
5601,1-694794065,Accepted-Assigned,2012-03-08 19:26:18,2012-03-08,Roland,S33 2nd,Medium impact,,4-Thu,2012-03-08 19:24:42,2012-03-22 23:27:32,14
5602,1-694794065,Accepted-In Progress,2012-03-08 21:37:47,2012-03-08,Roland,S33 2nd,Medium impact,,4-Thu,2012-03-08 19:24:42,2012-03-22 23:27:32,14
5581,1-694385837,Completed-Closed,2012-03-09 17:57:30,2012-03-09,Hineesh,G88 2nd,Major impact,,5-Fri,2012-03-07 23:15:19,2012-03-29 01:42:57,21
5636,1-695309312,Accepted-In Progress,2012-03-09 20:06:55,2012-03-09,Christophe,G88 2nd,High impact,,5-Fri,2012-03-09 20:06:55,2012-05-23 23:46:18,75
3300,1-597231167,Completed-Closed,2012-03-09 22:07:07,2012-03-09,Ramith,G88 2nd,Medium impact,,5-Fri,2011-10-28 22:17:58,2012-03-09 22:07:07,132
4376,1-637893062,Accepted-In Progress,2012-03-13 01:22:26,2012-03-13,Samira,S33 2nd,Medium impact,,2-Tue,2012-01-10 23:05:54,2012-03-13 01:22:39,62
4377,1-637893062,Completed-Closed,2012-03-13 01:22:39,2012-03-13,Samira,S33 2nd,Medium impact,,2-Tue,2012-01-10 23:05:54,2012-03-13 01:22:39,62
5105,1-675685459,Accepted-In Progress,2012-03-13 04:20:37,2012-03-13,Vaibhav,G88 2nd,High impact,,2-Tue,2012-02-16 00:57:25,2012-03-13 04:20:52,26
5106,1-675685459,Completed-Closed,2012-03-13 04:20:52,2012-03-13,Vaibhav,G88 2nd,High impact,,2-Tue,2012-02-16 00:57:25,2012-03-13 04:20:52,26
4973,1-664001411,Completed-Closed,2012-03-13 17:36:51,2012-03-13,Bhavesh,G88 2nd,High impact,,2-Tue,2012-02-10 02:24:55,2012-03-13 17:36:51,32
4929,1-660949435,Completed-Closed,2012-03-13 20:35:07,2012-03-13,Roland,S33 2nd,Low impact,,2-Tue,2012-02-09 02:07:29,2012-03-13 20:35:07,33
5478,1-691786096,Accepted-In Progress,2012-03-13 20:36:24,2012-03-13,Bhavesh,G88 2nd,High impact,,2-Tue,2012-03-02 17:32:14,2012-03-29 23:18:58,27
5479,1-691786096,Accepted-Assigned,2012-03-13 20:38:55,2012-03-13,Jörgen,G88 2nd,High impact,,2-Tue,2012-03-02 17:32:14,2012-03-29 23:18:58,27
5119,1-675797761,Accepted-In Progress,2012-03-13 20:40:45,2012-03-13,Bhavesh,G88 2nd,High impact,,2-Tue,2012-02-16 00:44:16,2012-03-13 20:40:54,26
5120,1-675797761,Completed-Closed,2012-03-13 20:40:54,2012-03-13,Bhavesh,G88 2nd,High impact,,2-Tue,2012-02-16 00:44:16,2012-03-13 20:40:54,26
3665,1-617356985,Accepted-In Progress,2012-03-13 20:44:07,2012-03-13,Bhavesh,G88 2nd,Medium impact,,2-Tue,2011-11-28 18:22:46,2012-03-13 20:44:47,106
3666,1-617356985,Completed-Closed,2012-03-13 20:44:47,2012-03-13,Bhavesh,G88 2nd,Medium impact,,2-Tue,2011-11-28 18:22:46,2012-03-13 20:44:47,106
3192,1-591301260,Completed-Closed,2012-03-13 22:19:08,2012-03-13,Håkan,S33 2nd,Medium impact,,2-Tue,2011-10-20 22:39:33,2012-03-13 22:19:08,144
5480,1-691786096,Accepted-Assigned,2012-03-13 22:53:26,2012-03-13,Jörgen,G88 2nd,High impact,,2-Tue,2012-03-02 17:32:14,2012-03-29 23:18:58,27
1689,1-513031774,Completed-Closed,2012-03-14 00:47:40,2012-03-14,Roland,S33 2nd,Low impact,,3-Wed,2011-04-05 16:39:04,2012-03-14 00:47:40,343
5705,1-697041731,Accepted-In Progress,2012-03-14 04:07:43,2012-03-14,Hineesh,G88 2nd,High impact,,3-Wed,2012-03-14 04:07:43,2012-03-28 21:40:14,14
5706,1-697041731,Accepted-Wait,2012-03-14 06:32:35,2012-03-14,Hineesh,G88 2nd,High impact,,3-Wed,2012-03-14 04:07:43,2012-03-28 21:40:14,14
5707,1-697041731,Completed-Closed,2012-03-14 06:33:09,2012-03-14,Hineesh,G88 2nd,High impact,,3-Wed,2012-03-14 04:07:43,2012-03-28 21:40:14,14
5715,1-697366925,Accepted-In Progress,2012-03-14 20:56:15,2012-03-14,Samira,S33 2nd,Medium impact,,3-Wed,2012-03-14 20:56:15,2012-04-23 23:52:14,40
4254,1-633184307,Completed-Closed,2012-03-14 23:23:58,2012-03-14,Sean,G88 2nd,Low impact,,3-Wed,2012-01-04 06:31:30,2012-03-14 23:23:58,70
5336,1-687668119,Accepted-Wait,2012-03-14 23:29:52,2012-03-14,Sean,G88 2nd,High impact,,3-Wed,2012-02-25 05:40:56,2012-03-14 23:31:01,18
5337,1-687668119,Completed-Closed,2012-03-14 23:31:01,2012-03-14,Sean,G88 2nd,High impact,,3-Wed,2012-02-25 05:40:56,2012-03-14 23:31:01,18
5761,1-698103331,Accepted-In Progress,2012-03-16 05:21:59,2012-03-16,Lars,S33 2nd,Medium impact,,5-Fri,2012-03-16 05:21:59,2012-04-11 23:28:54,26
3632,1-616288482,Completed-Closed,2012-03-19 16:12:22,2012-03-19,KumarGuru,G88 2nd,Medium impact,,1-Mon,2011-11-24 23:07:54,2012-03-19 16:12:22,115
1407,1-443175071,Completed-Closed,2012-03-19 17:18:42,2012-03-19,Katarina,S33 2nd,Medium impact,,1-Mon,2011-01-21 02:18:05,2012-03-19 17:18:42,423
4362,1-637685994,Completed-Closed,2012-03-19 20:17:49,2012-03-19,Göran,S33 2nd,Medium impact,,1-Mon,2012-01-10 19:07:38,2012-05-19 22:58:35,130
3526,1-607520800,Completed-Closed,2012-03-20 01:07:06,2012-03-20,Mikael,S33 2nd,Major impact,,2-Tue,2011-11-15 18:26:37,2012-03-20 01:07:06,125
4622,1-650123293,Completed-Closed,2012-03-20 06:37:49,2012-03-20,Roland,S33 2nd,Medium impact,,2-Tue,2012-01-23 22:22:40,2012-03-20 06:37:49,56
4499,1-642418588,Completed-Closed,2012-03-20 20:43:44,2012-03-20,Eric,S33 2nd,Medium impact,,2-Tue,2012-01-16 20:18:13,2012-03-20 20:43:44,64
3610,1-614451236,Completed-Closed,2012-03-20 22:47:33,2012-03-20,Bjarne,G88 2nd,Medium impact,,2-Tue,2011-11-23 16:06:12,2012-03-20 22:47:33,118
5076,1-673434441,Completed-Closed,2012-03-21 02:33:11,2012-03-21,Mikael,S33 2nd,Medium impact,,3-Wed,2012-02-15 02:19:57,2012-03-21 02:33:11,35
5221,1-682409211,Completed-Closed,2012-03-21 09:13:04,2012-03-21,Kamal,G271 2nd,Low impact,,3-Wed,2012-02-19 03:22:04,2012-03-21 09:13:04,31
5869,1-700566882,Accepted-In Progress,2012-03-22 01:12:40,2012-03-22,Fredrik,G88 2nd,Major impact,,4-Thu,2012-03-22 01:12:40,2012-04-21 00:56:16,29
5870,1-700566882,Accepted-Assigned,2012-03-22 01:13:20,2012-03-22,Fredrik,G88 2nd,Major impact,,4-Thu,2012-03-22 01:12:40,2012-04-21 00:56:16,29
5603,1-694794065,Completed-Closed,2012-03-22 23:27:32,2012-03-22,Roland,S33 2nd,Medium impact,,4-Thu,2012-03-08 19:24:42,2012-03-22 23:27:32,14
5895,1-701525462,Accepted-In Progress,2012-03-23 19:13:26,2012-03-23,Komaraiah,G88 2nd,Major impact,,5-Fri,2012-03-23 19:13:26,2012-03-23 19:16:35,0
5896,1-701525462,Completed-Closed,2012-03-23 19:16:35,2012-03-23,Komaraiah,G88 2nd,Major impact,,5-Fri,2012-03-23 19:13:26,2012-03-23 19:16:35,0
3262,1-595687232,Accepted-In Progress,2012-03-23 19:49:00,2012-03-23,Marco,S30 2nd,Medium impact,,5-Fri,2011-10-27 01:28:06,2012-03-23 19:51:13,148
3263,1-595687232,Completed-Closed,2012-03-23 19:51:13,2012-03-23,Marco,S30 2nd,Medium impact,,5-Fri,2011-10-27 01:28:06,2012-03-23 19:51:13,148
3266,1-596251950,Accepted-In Progress,2012-03-23 22:52:39,2012-03-23,Christer,S30 2nd,Medium impact,,5-Fri,2011-10-27 17:39:11,2012-03-23 22:52:47,148
3267,1-596251950,Completed-Closed,2012-03-23 22:52:47,2012-03-23,Christer,S30 2nd,Medium impact,,5-Fri,2011-10-27 17:39:11,2012-03-23 22:52:47,148
872,1-390722958,Accepted-In Progress,2012-03-23 22:53:11,2012-03-23,Christer,S30 2nd,Low impact,,5-Fri,2010-08-11 18:39:44,2012-03-23 22:54:08,590
873,1-390722958,Completed-Closed,2012-03-23 22:54:08,2012-03-23,Christer,S30 2nd,Low impact,,5-Fri,2010-08-11 18:39:44,2012-03-23 22:54:08,590
1741,1-515461174,Completed-Closed,2012-03-26 17:27:45,2012-03-26,Roland,S33 2nd,Low impact,,1-Mon,2011-04-11 23:56:28,2012-03-26 17:27:45,349
5582,1-694385837,Accepted-In Progress,2012-03-26 21:48:52,2012-03-26,Hineesh,G88 2nd,Major impact,,1-Mon,2012-03-07 23:15:19,2012-03-29 01:42:57,21
5583,1-694385837,Completed-Closed,2012-03-26 21:49:58,2012-03-26,Hineesh,G88 2nd,Major impact,,1-Mon,2012-03-07 23:15:19,2012-03-29 01:42:57,21
4363,1-637685994,Accepted-In Progress,2012-03-26 23:03:30,2012-03-26,Göran,S33 2nd,Medium impact,,1-Mon,2012-01-10 19:07:38,2012-05-19 22:58:35,130
2691,1-567718361,Completed-Closed,2012-03-27 02:00:49,2012-03-27,Fredrik,G88 2nd,Medium impact,,2-Tue,2011-09-06 18:29:51,2012-03-27 02:00:49,202
4059,1-624219528,Completed-Closed,2012-03-27 19:36:54,2012-03-27,Rickard,S33 2nd,Low impact,,2-Tue,2011-12-15 19:55:26,2012-03-27 19:36:54,102
4993,1-669202942,Completed-Closed,2012-03-28 07:15:40,2012-03-28,Per,S33 2nd,Medium impact,,3-Wed,2012-02-13 06:01:32,2012-03-28 07:15:40,44
4603,1-649887393,Completed-Closed,2012-03-28 19:23:22,2012-03-28,Per,S33 2nd,Medium impact,,3-Wed,2012-01-23 18:18:48,2012-03-28 19:23:22,65
5708,1-697041731,Accepted-In Progress,2012-03-28 21:23:16,2012-03-28,Hineesh,G88 2nd,High impact,,3-Wed,2012-03-14 04:07:43,2012-03-28 21:40:14,14
5709,1-697041731,Completed-Closed,2012-03-28 21:40:14,2012-03-28,Hineesh,G88 2nd,High impact,,3-Wed,2012-03-14 04:07:43,2012-03-28 21:40:14,14
5584,1-694385837,Accepted-In Progress,2012-03-28 21:46:45,2012-03-28,Hineesh,G88 2nd,Major impact,,3-Wed,2012-03-07 23:15:19,2012-03-29 01:42:57,21
5585,1-694385837,Accepted-In Progress,2012-03-28 21:48:55,2012-03-28,Hineesh,G88 2nd,Major impact,,3-Wed,2012-03-07 23:15:19,2012-03-29 01:42:57,21
5586,1-694385837,Completed-Closed,2012-03-28 21:48:56,2012-03-28,Hineesh,G88 2nd,Major impact,,3-Wed,2012-03-07 23:15:19,2012-03-29 01:42:57,21
5587,1-694385837,Accepted-In Progress,2012-03-28 22:00:52,2012-03-28,Hineesh,G88 2nd,Major impact,,3-Wed,2012-03-07 23:15:19,2012-03-29 01:42:57,21
5588,1-694385837,Completed-Closed,2012-03-29 01:42:57,2012-03-29,Hineesh,G88 2nd,Major impact,,4-Thu,2012-03-07 23:15:19,2012-03-29 01:42:57,21
4290,1-636102195,Completed-Closed,2012-03-29 01:51:35,2012-03-29,Hineesh,G88 2nd,Medium impact,,4-Thu,2012-01-07 01:05:47,2012-03-29 01:51:35,82
4829,1-659137375,Completed-Closed,2012-03-29 16:30:58,2012-03-29,Irfan,G88 2nd,Medium impact,,4-Thu,2012-02-06 16:53:05,2012-03-29 16:30:58,51
5513,1-693357728,Completed-Closed,2012-03-29 23:12:42,2012-03-29,Jörgen,G88 2nd,High impact,,4-Thu,2012-03-06 01:28:53,2012-03-29 23:12:42,23
5481,1-691786096,Completed-Closed,2012-03-29 23:18:58,2012-03-29,Jörgen,G88 2nd,High impact,,4-Thu,2012-03-02 17:32:14,2012-03-29 23:18:58,27
5871,1-700566882,Accepted-In Progress,2012-03-29 23:34:18,2012-03-29,Fredrik,G88 2nd,Major impact,,4-Thu,2012-03-22 01:12:40,2012-04-21 00:56:16,29
5872,1-700566882,Completed-Closed,2012-03-29 23:34:44,2012-03-29,Fredrik,G88 2nd,Major impact,,4-Thu,2012-03-22 01:12:40,2012-04-21 00:56:16,29
5410,1-689525975,Completed-Closed,2012-03-30 18:00:24,2012-03-30,Roland,S33 2nd,Medium impact,,5-Fri,2012-02-29 01:30:43,2012-03-30 18:00:24,30
5873,1-700566882,Accepted-In Progress,2012-03-30 19:43:09,2012-03-30,Fredrik,G88 2nd,Major impact,,5-Fri,2012-03-22 01:12:40,2012-04-21 00:56:16,29
1316,1-432687815,Completed-Closed,2012-04-02 18:35:12,2012-04-02,Bengt,G88 2nd,High impact,,1-Mon,2010-12-22 22:09:10,2012-04-02 18:35:12,466
6066,1-706988783,Accepted-In Progress,2012-04-02 23:07:28,2012-04-02,Håkan,S33 2nd,High impact,,1-Mon,2012-04-02 23:07:28,2012-05-09 21:51:26,36
4676,1-652874271,Completed-Closed,2012-04-03 01:10:52,2012-04-03,Håkan,S33 2nd,Medium impact,,2-Tue,2012-01-26 17:21:24,2012-04-03 01:10:52,67
6100,1-707704098,Accepted-In Progress,2012-04-03 20:24:46,2012-04-03,Rickard,S33 2nd,Low impact,,2-Tue,2012-04-03 20:24:46,2012-05-04 21:46:53,31
6126,1-708716045,Accepted-In Progress,2012-04-04 21:02:46,2012-04-04,Rickard,S33 2nd,Medium impact,,3-Wed,2012-04-04 21:02:46,2012-04-18 17:08:02,13
6132,1-709461909,Accepted-In Progress,2012-04-05 17:04:46,2012-04-05,Thomas,G88 2nd,Major impact,,4-Thu,2012-04-05 17:04:46,2012-05-24 19:17:19,49
4326,1-637035141,Completed-Closed,2012-04-11 23:27:17,2012-04-11,Lars,S33 2nd,High impact,,3-Wed,2012-01-09 20:42:24,2012-04-11 23:27:17,93
5762,1-698103331,Completed-Closed,2012-04-11 23:28:54,2012-04-11,Lars,S33 2nd,Medium impact,,3-Wed,2012-03-16 05:21:59,2012-04-11 23:28:54,26
5560,1-694212171,Completed-Closed,2012-04-12 17:17:37,2012-04-12,Torbjörn,S33 2nd,Medium impact,,4-Thu,2012-03-07 17:05:20,2012-04-12 17:17:37,36
2962,1-579250167,Completed-Closed,2012-04-12 22:37:07,2012-04-12,Hineesh,G88 2nd,Medium impact,,4-Thu,2011-09-30 12:22:34,2012-04-12 22:37:07,195
5224,1-682409241,Completed-Closed,2012-04-16 18:50:57,2012-04-16,Kamal,G271 2nd,Low impact,,1-Mon,2012-02-19 03:50:31,2012-04-16 18:50:57,57
2944,1-578686199,Completed-Closed,2012-04-16 19:49:57,2012-04-16,Antony,G88 2nd,Medium impact,,1-Mon,2011-09-28 22:01:35,2012-04-16 19:49:57,200
2924,1-578252937,Completed-Closed,2012-04-17 20:36:39,2012-04-17,Lars-Ove,G88 2nd,Low impact,,2-Tue,2011-09-27 22:03:45,2012-04-17 20:36:39,202
5555,1-693895885,Accepted-In Progress,2012-04-18 05:30:19,2012-04-18,David,S30 2nd,High impact,,3-Wed,2012-03-06 23:08:23,2012-04-18 05:30:21,42
5556,1-693895885,Completed-Closed,2012-04-18 05:30:21,2012-04-18,David,S30 2nd,High impact,,3-Wed,2012-03-06 23:08:23,2012-04-18 05:30:21,42
6127,1-708716045,Completed-Closed,2012-04-18 17:08:02,2012-04-18,Rickard,S33 2nd,Medium impact,,3-Wed,2012-04-04 21:02:46,2012-04-18 17:08:02,13
1824,1-519020627,Completed-Closed,2012-04-18 23:18:29,2012-04-18,Gilles,G88 2nd,Low impact,,3-Wed,2011-04-20 20:22:30,2012-04-18 23:18:29,364
5050,1-673056371,Completed-Closed,2012-04-20 04:09:38,2012-04-20,Torbjörn,S33 2nd,Medium impact,,5-Fri,2012-02-14 18:06:50,2012-04-20 04:09:38,65
5444,1-690926911,Completed-Closed,2012-04-20 04:12:12,2012-04-20,Torbjörn,S33 2nd,Medium impact,,5-Fri,2012-03-01 22:44:24,2012-04-20 04:12:12,49
5874,1-700566882,Completed-Closed,2012-04-21 00:56:16,2012-04-21,Fredrik,G88 2nd,Major impact,,6-Sat,2012-03-22 01:12:40,2012-04-21 00:56:16,29
5716,1-697366925,Completed-Closed,2012-04-23 23:52:14,2012-04-23,Samira,S33 2nd,Medium impact,,1-Mon,2012-03-14 20:56:15,2012-04-23 23:52:14,40
6374,1-730923421,Accepted-In Progress,2012-04-24 23:09:13,2012-04-24,Kamal,G271 2nd,Low impact,,2-Tue,2012-04-24 23:09:13,2012-05-11 01:56:14,16
6375,1-730923421,Accepted-Wait,2012-04-24 23:09:47,2012-04-24,Kamal,G271 2nd,Low impact,,2-Tue,2012-04-24 23:09:13,2012-05-11 01:56:14,16
6391,1-732357301,Accepted-In Progress,2012-04-26 02:18:15,2012-04-26,Rohit,G271 2nd,Medium impact,,4-Thu,2012-04-26 02:18:15,2012-05-14 22:27:02,18
6392,1-732357301,Accepted-Wait,2012-04-26 02:59:52,2012-04-26,Rohit,G271 2nd,Medium impact,,4-Thu,2012-04-26 02:18:15,2012-05-14 22:27:02,18
6415,1-734921423,Accepted-In Progress,2012-04-27 22:34:05,2012-04-27,Bjarne,G88 2nd,Medium impact,,5-Fri,2012-04-27 22:34:05,2012-05-08 23:02:28,11
4678,1-652925445,Completed-Closed,2012-04-30 22:21:26,2012-04-30,Rickard,S33 2nd,Low impact,,1-Mon,2012-01-26 18:54:38,2012-04-30 22:21:26,95
5153,1-678626550,Accepted-In Progress,2012-05-02 20:00:11,2012-05-02,Samira,S33 2nd,Medium impact,,3-Wed,2012-02-16 20:22:52,2012-05-02 20:03:30,75
5154,1-678626550,Completed-Closed,2012-05-02 20:03:30,2012-05-02,Samira,S33 2nd,Medium impact,,3-Wed,2012-02-16 20:22:52,2012-05-02 20:03:30,75
5170,1-681864502,Accepted-In Progress,2012-05-02 20:04:26,2012-05-02,Samira,S33 2nd,Low impact,,3-Wed,2012-02-17 18:57:37,2012-05-29 17:45:23,101
6490,1-740409214,Accepted-In Progress,2012-05-04 18:15:41,2012-05-04,Vincent,G88 2nd,Major impact,,5-Fri,2012-05-04 18:15:41,2012-05-07 18:12:12,2
2506,1-550611848,Completed-Closed,2012-05-04 19:56:48,2012-05-04,Bharath,S33 2nd,Medium impact,,5-Fri,2011-08-17 00:45:30,2012-05-04 19:56:48,261
6101,1-707704098,Completed-Closed,2012-05-04 21:46:53,2012-05-04,Rickard,S33 2nd,Low impact,,5-Fri,2012-04-03 20:24:46,2012-05-04 21:46:53,31
6491,1-740409214,Completed-Closed,2012-05-07 18:12:12,2012-05-07,Vincent,G88 2nd,Major impact,,1-Mon,2012-05-04 18:15:41,2012-05-07 18:12:12,2
6525,1-742296921,Accepted-In Progress,2012-05-08 20:27:37,2012-05-08,Robert,G88 2nd,High impact,,2-Tue,2012-05-08 20:27:37,2012-05-23 00:12:41,14
6526,1-742296921,Queued-Awaiting Assignment,2012-05-08 20:30:54,2012-05-08,Robert,G88 2nd,High impact,,2-Tue,2012-05-08 20:27:37,2012-05-23 00:12:41,14
6529,1-742383139,Accepted-In Progress,2012-05-08 22:51:43,2012-05-08,David,S30 2nd,High impact,,2-Tue,2012-05-08 22:51:43,2012-05-17 18:35:01,8
6530,1-742383139,Accepted-Assigned,2012-05-08 22:58:54,2012-05-08,David,S30 2nd,High impact,,2-Tue,2012-05-08 22:51:43,2012-05-17 18:35:01,8
6416,1-734921423,Completed-Closed,2012-05-08 23:02:28,2012-05-08,Bjarne,G88 2nd,Medium impact,,2-Tue,2012-04-27 22:34:05,2012-05-08 23:02:28,11
6067,1-706988783,Completed-Closed,2012-05-09 21:51:26,2012-05-09,Håkan,S33 2nd,High impact,,3-Wed,2012-04-02 23:07:28,2012-05-09 21:51:26,36
6376,1-730923421,Completed-Closed,2012-05-11 01:56:14,2012-05-11,Kamal,G271 2nd,Low impact,,5-Fri,2012-04-24 23:09:13,2012-05-11 01:56:14,16
6393,1-732357301,Accepted-In Progress,2012-05-14 21:05:13,2012-05-14,Rohit,G271 2nd,Medium impact,,1-Mon,2012-04-26 02:18:15,2012-05-14 22:27:02,18
6394,1-732357301,Completed-Closed,2012-05-14 22:27:02,2012-05-14,Rohit,G271 2nd,Medium impact,,1-Mon,2012-04-26 02:18:15,2012-05-14 22:27:02,18
6584,1-746123906,Accepted-In Progress,2012-05-16 21:23:17,2012-05-16,Hineesh,G88 2nd,High impact,,3-Wed,2012-05-16 21:23:17,2012-05-22 20:19:21,5
5367,1-688515611,Accepted-Assigned,2012-05-17 18:31:38,2012-05-17,Gustav,S30 2nd,High impact,,4-Thu,2012-02-27 20:08:27,2012-05-17 18:31:52,79
5368,1-688515611,Accepted-In Progress,2012-05-17 18:31:41,2012-05-17,David,S30 2nd,High impact,,4-Thu,2012-02-27 20:08:27,2012-05-17 18:31:52,79
5369,1-688515611,Completed-Closed,2012-05-17 18:31:52,2012-05-17,David,S30 2nd,High impact,,4-Thu,2012-02-27 20:08:27,2012-05-17 18:31:52,79
6531,1-742383139,Accepted-In Progress,2012-05-17 18:35:00,2012-05-17,David,S30 2nd,High impact,,4-Thu,2012-05-08 22:51:43,2012-05-17 18:35:01,8
6532,1-742383139,Completed-Closed,2012-05-17 18:35:01,2012-05-17,David,S30 2nd,High impact,,4-Thu,2012-05-08 22:51:43,2012-05-17 18:35:01,8
5276,1-686557724,Accepted-In Progress,2012-05-17 18:40:21,2012-05-17,David,S30 2nd,High impact,,4-Thu,2012-02-22 20:44:10,2012-05-17 18:40:23,84
5277,1-686557724,Completed-Closed,2012-05-17 18:40:23,2012-05-17,David,S30 2nd,High impact,,4-Thu,2012-02-22 20:44:10,2012-05-17 18:40:23,84
4462,1-641083987,Accepted-In Progress,2012-05-17 18:54:33,2012-05-17,David,S30 2nd,Medium impact,,4-Thu,2012-01-13 18:43:55,2012-05-17 18:54:35,125
4463,1-641083987,Completed-Closed,2012-05-17 18:54:35,2012-05-17,David,S30 2nd,Medium impact,,4-Thu,2012-01-13 18:43:55,2012-05-17 18:54:35,125
4364,1-637685994,Completed-Closed,2012-05-19 22:58:35,2012-05-19,Göran,S33 2nd,Medium impact,,6-Sat,2012-01-10 19:07:38,2012-05-19 22:58:35,130
6585,1-746123906,Completed-Closed,2012-05-22 20:19:21,2012-05-22,Hineesh,G88 2nd,High impact,,2-Tue,2012-05-16 21:23:17,2012-05-22 20:19:21,5
6527,1-742296921,Accepted-In Progress,2012-05-22 23:28:14,2012-05-22,Vaibhav,G88 2nd,High impact,,2-Tue,2012-05-08 20:27:37,2012-05-23 00:12:41,14
6528,1-742296921,Completed-Closed,2012-05-23 00:12:41,2012-05-23,Vaibhav,G88 2nd,High impact,,3-Wed,2012-05-08 20:27:37,2012-05-23 00:12:41,14
6622,1-748850514,Accepted-In Progress,2012-05-23 16:18:50,2012-05-23,Hineesh,G88 2nd,High impact,,3-Wed,2012-05-23 16:18:50,2012-05-29 14:43:36,5
3442,1-603537274,Accepted-Wait,2012-05-23 21:48:56,2012-05-23,KumarGuru,G88 2nd,Medium impact,,3-Wed,2011-11-07 15:50:44,2012-05-28 15:16:32,202
4521,1-642846054,Completed-Closed,2012-05-23 21:53:24,2012-05-23,Ramith,G88 2nd,Medium impact,,3-Wed,2012-01-17 01:03:47,2012-05-23 21:53:24,127
5637,1-695309312,Completed-Closed,2012-05-23 23:46:18,2012-05-23,Christophe,G88 2nd,High impact,,3-Wed,2012-03-09 20:06:55,2012-05-23 23:46:18,75
2248,1-539083171,Completed-Closed,2012-05-24 02:00:04,2012-05-24,Katarina,S33 2nd,Medium impact,,4-Thu,2011-07-05 22:33:46,2012-05-24 02:00:04,323
6133,1-709461909,Completed-Closed,2012-05-24 19:17:19,2012-05-24,Thomas,G88 2nd,Major impact,,4-Thu,2012-04-05 17:04:46,2012-05-24 19:17:19,49
4213,1-629629428,Accepted-In Progress,2012-05-24 23:40:31,2012-05-24,Christian,G88 2nd,Medium impact,,4-Thu,2011-12-27 18:05:25,2012-05-24 23:41:49,149
4214,1-629629428,Completed-Closed,2012-05-24 23:41:49,2012-05-24,Christian,G88 2nd,Medium impact,,4-Thu,2011-12-27 18:05:25,2012-05-24 23:41:49,149
